개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3740000,202537400000810496,경기도 수원시,경기도 수원시 권선구 세류동 1156,경기도 수원시 권선구 세류동 1156,생활방범,5,200,,30,,031-5191-3004,37.24513,127.0165,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:29
3740000,202537400000810497,경기도 수원시,경기도 수원시 권선구 세권로 93,경기도 수원시 권선구 세류동 501-27,생활방범,5,200,,30,,031-5191-3004,37.25806,127.0146,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:29
3740000,202537400000810498,경기도 수원시,경기도 수원시 권선구 세지로42번길 25-10,경기도 수원시 권선구 세류동 1085-6,생활방범,4,200,,30,,031-5191-3004,37.25559,127.0177,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:29
3740000,202537400000810499,경기도 수원시,경기도 수원시 권선구 세류동 507-11,경기도 수원시 권선구 세류동 507-11,생활방범,4,200,,30,,031-5191-3004,37.25721,127.0144,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:29
3740000,202537400000810500,경기도 수원시,경기도 수원시 팔달구 매교동 120-9,경기도 수원시 팔달구 매교동 120-9,생활방범,4,200,,30,,031-5191-3302,37.26819,127.0144,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:29
3740000,202537400000810501,경기도 수원시,경기도 수원시 팔달구 매교동 287-28,경기도 수원시 팔달구 매교동 287-28,생활방범,2,200,,30,,031-5191-3302,37.27021,127.0134,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:29
3740000,202537400000810502,경기도 수원시,경기도 수원시 팔달구 화서동 754,경기도 수원시 팔달구 화서동 754,생활방범,2,200,,30,,031-5191-3302,37.28181,126.9977,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:29
3740000,202537400000810503,경기도 수원시,경기도 수원시 팔달구 지동 474-3,경기도 수원시 팔달구 지동 474-3,생활방범,4,200,,30,,031-5191-3302,37.28306,127.0273,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:29
3740000,202537400000810504,경기도 수원시,경기도 수원시 팔달구 향교로1번길 1-2,경기도 수원시 팔달구 매산로1가 27-1,생활방범,5,200,,30,,031-5191-3302,37.26728,127.0013,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:29
3740000,202537400000810505,경기도 수원시,경기도 수원시 팔달구 매산로 25,경기도 수원시 팔달구 매산로2가 30,생활방범,2,200,,30,,031-5191-3302,37.26769,127.0039,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:29
3740000,202537400000810506,경기도 수원시,경기도 수원시 팔달구 덕영대로 923-2,경기도 수원시 팔달구 매산로1가 93-1,생활방범,3,200,,30,,031-5191-3302,37.26668,127.0017,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:29
3740000,202537400000810507,경기도 수원시,경기도 수원시 팔달구 동말로 69,경기도 수원시 팔달구 화서1동 98-3,생활방범,2,200,,30,,031-5191-3302,37.27883,127.0017,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:29
3740000,202537400000810508,경기도 수원시,경기도 수원시 팔달구 덕영대로697번길 16,경기도 수원시 팔달구 화서2동 666,생활방범,3,200,,30,,031-5191-3302,37.28481,126.9913,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:30
3740000,202537400000810509,경기도 수원시,경기도 수원시 팔달구 일월로22번길 22-5,경기도 수원시 팔달구 화서2동 726,생활방범,4,200,,30,,031-5191-3302,37.28587,126.9811,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:30
3740000,202537400000810510,경기도 수원시,경기도 수원시 팔달구 인계동 1034-7,경기도 수원시 팔달구 인계동 1034-7,생활방범,5,200,,30,,031-5191-3302,37.26611,127.0307,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:30
3740000,202537400000810511,경기도 수원시,경기도 수원시 팔달구 인계동 1028,경기도 수원시 팔달구 인계동 1028,생활방범,4,200,,30,,031-5191-3302,37.26378,127.0279,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:30
3740000,202537400000810512,경기도 수원시,경기도 수원시 팔달구 인계동 1111,경기도 수원시 팔달구 인계동 1111,생활방범,4,200,,30,,031-5191-3302,37.26341,127.0295,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:30
3740000,202537400000810513,경기도 수원시,경기도 수원시 팔달구 인계동 1046-4,경기도 수원시 팔달구 인계동 1046-4,생활방범,3,200,,30,,031-5191-3302,37.26307,127.0317,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:30
3740000,202537400000810514,경기도 수원시,경기도 수원시 팔달구 인계동 1038-6,경기도 수원시 팔달구 인계동 1038-6,생활방범,3,200,,30,,031-5191-3302,37.26617,127.0329,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:30
3740000,202537400000810515,경기도 수원시,경기도 수원시 팔달구 인계동 1023-12,경기도 수원시 팔달구 인계동 1023-12,생활방범,4,200,,30,,031-5191-3302,37.26641,127.0272,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:30
3740000,202537400000810516,경기도 수원시,경기도 수원시 팔달구 인계동 1038-2,경기도 수원시 팔달구 인계동 1038-2,생활방범,4,200,,30,,031-5191-3302,37.26611,127.0334,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:30
3740000,202537400000810517,경기도 수원시,경기도 수원시 팔달구 인계동 1031-14,경기도 수원시 팔달구 인계동 1031-14,생활방범,5,200,,30,,031-5191-3302,37.26492,127.0284,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:30
3740000,202537400000810518,경기도 수원시,경기도 수원시 팔달구 인계동 1035,경기도 수원시 팔달구 인계동 1035,생활방범,4,200,,30,,031-5191-3302,37.26775,127.0294,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:30
3740000,202537400000810519,경기도 수원시,경기도 수원시 팔달구 인계동 1114-1,경기도 수원시 팔달구 인계동 1114-1,생활방범,3,200,,30,,031-5191-3302,37.26651,127.0348,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:30
3740000,202537400000810520,경기도 수원시,경기도 수원시 팔달구 인계동 1119,경기도 수원시 팔달구 인계동 1119,생활방범,3,200,,30,,031-5191-3302,37.26495,127.0333,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:30
3740000,202537400000810521,경기도 수원시,경기도 수원시 장안구 천천동 11-1,경기도 수원시 장안구 천천동 11-1,생활방범,4,200,,30,,031-5191-2591,37.30491,126.9821,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:30
3740000,202537400000810522,경기도 수원시,경기도 수원시 권선구 권선동 1189-1,경기도 수원시 권선구 권선동 1189-1,생활방범,3,200,,30,,031-5191-3004,37.25117,127.0215,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:30
3740000,202537400000810523,경기도 수원시,,경기도 수원시 팔달구 인계동 845-12,생활방범,5,200,,30,,031-5191-3302,37.27063,127.0237,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:30
3740000,202537400000810524,경기도 수원시,,경기도 수원시 팔달구 인계동 1172-117,생활방범,4,200,,30,,031-5191-3302,37.27066,127.0185,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:30
3740000,202537400000810525,경기도 수원시,,경기도 수원시 팔달구 인계동 1172-54,생활방범,4,200,,30,,031-5191-3302,37.27172,127.0181,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:30
3740000,202537400000810526,경기도 수원시,,경기도 수원시 팔달구 인계동 934-5,생활방범,4,200,,30,,031-5191-3302,37.27228,127.0186,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:30
3740000,202537400000810527,경기도 수원시,,경기도 수원시 팔달구 인계동 743-90,생활방범,4,200,,30,,031-5191-3302,37.27409,127.0237,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:30
3740000,202537400000810528,경기도 수원시,,경기도 수원시 팔달구 인계동 760-20,생활방범,3,200,,30,,031-5191-3302,37.27341,127.0206,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:30
3740000,202537400000810529,경기도 수원시,,경기도 수원시 팔달구 인계동 745-2,생활방범,4,200,,30,,031-5191-3302,37.27482,127.0234,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:31
3740000,202537400000810530,경기도 수원시,,경기도 수원시 팔달구 인계동 818-28,생활방범,3,200,,30,,031-5191-3302,37.27281,127.0237,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:31
3740000,202537400000810531,경기도 수원시,,경기도 수원시 팔달구 인계동 820-9,생활방범,3,200,,30,,031-5191-3302,37.27204,127.0238,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:31
3740000,202537400000810532,경기도 수원시,경기도 수원시 장안구 정자동 111-31,경기도 수원시 장안구 정자동 111-31,생활방범,3,200,,30,,031-5191-2591,37.28768,126.9933,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:31
3740000,202537400000810533,경기도 수원시,경기도 수원시 권선구 경수대로235번길 68-23,경기도 수원시 권선구 세류동 1137-5,생활방범,5,200,,30,,031-5191-3004,37.25034,127.0144,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:31
3740000,202537400000810534,경기도 수원시,경기도 수원시 권선구 경수대로 247번길 54,경기도 수원시 권선구 세류동 1127-12,생활방범,5,200,,30,,031-5191-3004,37.25092,127.0155,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:31
3740000,202537400000810535,경기도 수원시,경기도 수원시 권선구 정조로 444,경기도 수원시 권선구 세류동 1141-3,생활방범,4,200,,30,,031-5191-3004,37.24903,127.0127,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:31
3740000,202537400000810536,경기도 수원시,경기도 수원시 권선구 덕영대로1106번길 51,경기도 수원시 권선구 세류동 979-10,생활방범,4,200,,30,,031-5191-3004,37.25066,127.0128,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:31
3740000,202537400000810537,경기도 수원시,경기도 수원시 권선구 덕영대로1126번길 33-3,경기도 수원시 권선구 세류동 1138-4,생활방범,4,200,,30,,031-5191-3004,37.25065,127.0135,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:31
3740000,202537400000810538,경기도 수원시,경기도 수원시 권선구 덕영대로1126번길 26-6,경기도 수원시 권선구 세류동 979-31,생활방범,2,200,,30,,031-5191-3004,37.25117,127.0134,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:31
3740000,202537400000810539,경기도 수원시,경기도 수원시 권선구 덕영대로1106번길 53-13,경기도 수원시 권선구 세류동 979-3,생활방범,4,200,,30,,031-5191-3004,37.25125,127.0132,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:31
3740000,202537400000810540,경기도 수원시,경기도 수원시 권선구 정조로482번길 42,경기도 수원시 권선구 세류동 979-21,생활방범,2,200,,30,,031-5191-3004,37.25171,127.0136,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:31
3740000,202537400000810541,경기도 수원시,경기도 수원시 영통구 영통동 1074,경기도 수원시 영통구 영통동 1074,생활방범,4,200,,30,,031-5191-3308,37.24956,127.0699,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:31
3740000,202537400000810542,경기도 수원시,경기도 수원시 영통구 신원로 144,경기도 수원시 영통구 신동 339-6,생활방범,4,200,,30,,031-5191-3308,37.24934,127.0567,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:31
3740000,202537400000810543,경기도 수원시,경기도 수원시 영통구 영통동 1064,경기도 수원시 영통구 영통동 1064,생활방범,4,200,,30,,031-5191-3308,37.25078,127.0681,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:31
3740000,202537400000810544,경기도 수원시,경기도 수원시 영통구 영통로174번길 47,경기도 수원시 영통구 망포동 334-5,생활방범,5,200,,30,,031-5191-3308,37.24329,127.0581,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:31
3740000,202537400000810545,경기도 수원시,경기도 수원시 팔달구 고등로95번길 21,경기도 수원시 팔달구 고등동 35-3,생활방범,2,200,,30,,031-5191-3302,37.27437,127.0081,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:31
3740000,202537400000810546,경기도 수원시,경기도 수원시 팔달구 고화로72번길 21-20,경기도 수원시 팔달구 고등동 16-1,생활방범,4,200,,30,,031-5191-3302,37.27653,127.0078,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:31
3740000,202537400000810547,경기도 수원시,경기도 수원시 팔달구 고매로 20번길 23-1,경기도 수원시 팔달구 고등동 73-28,생활방범,3,200,,30,,031-5191-3302,37.27094,127.0064,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:31
3740000,202537400000810548,경기도 수원시,경기도 수원시 팔달구 매산로126번길 24-12,경기도 수원시 팔달구 매교동 75-3,생활방범,2,200,,30,,031-5191-3302,37.27077,127.0145,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:31
3740000,202537400000810549,경기도 수원시,경기도 수원시 팔달구 정조로 715번길 52,경기도 수원시 팔달구 매교동 65-2,생활방범,4,200,,30,,031-5191-3302,37.26991,127.0153,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:31
3740000,202537400000810550,경기도 수원시,경기도 수원시 팔달구 매산로 116번길 19,경기도 수원시 팔달구 교동 142-11,생활방범,5,200,,30,,031-5191-3302,37.27023,127.0139,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:31
3740000,202537400000810551,경기도 수원시,경기도 수원시 팔달구 매교동 167-59,경기도 수원시 팔달구 매교동 167-59,생활방범,3,200,,30,,031-5191-3302,37.26433,127.0143,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810552,경기도 수원시,경기도 수원시 팔달구 매교동 188-24,경기도 수원시 팔달구 매교동 188-24,생활방범,5,200,,30,,031-5191-3302,37.26766,127.0171,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810553,경기도 수원시,경기도 수원시 팔달구 고화로9번길 38,경기도 수원시 팔달구 매산로2가 10-7,생활방범,5,200,,30,,031-5191-3302,37.26962,127.0061,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810554,경기도 수원시,경기도 수원시 팔달구 향교로3번길 10,경기도 수원시 팔달구 매산로1가 19-1,생활방범,4,200,,30,,031-5191-3302,37.26852,127.0026,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810555,경기도 수원시,경기도 수원시 팔달구 고화로51번길 33,경기도 수원시 팔달구 고등동 55-16,생활방범,2,200,,30,,031-5191-3302,37.27385,127.0042,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810556,경기도 수원시,경기도 수원시 팔달구 팔달로119번길 38,경기도 수원시 팔달구 화서동 99-3,생활방범,5,200,,30,,031-5191-3302,37.27927,127.0015,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810557,경기도 수원시,경기도 수원시 팔달구 화양로21번길18,경기도 수원시 팔달구 화서동 189-1,생활방범,5,200,,30,,031-5191-3302,37.27992,126.9969,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810558,경기도 수원시,경기도 수원시 팔달구 장안로5번길 52,경기도 수원시 팔달구 화서동 15-1,생활방범,5,200,,30,,031-5191-3302,37.28596,127.0051,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810559,경기도 수원시,경기도 수원시 팔달구 세지로 298-1,경기도 수원시 팔달구 지동 123-91,생활방범,4,200,,30,,031-5191-3302,37.27782,127.0238,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810560,경기도 수원시,경기도 수원시 팔달구 수성로232번길 61,경기도 수원시 팔달구 화서동 344-47,생활방범,4,200,,30,,031-5191-3302,37.28667,126.9987,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810561,경기도 수원시,경기도 수원시 팔달구 화양로50번길 21,경기도 수원시 팔달구 화서동 271-6,생활방범,5,200,,30,,031-5191-3302,37.28321,126.9967,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810562,경기도 수원시,경기도 수원시 권선구 곡반정로85번길 8,경기도 수원시 권선구 곡반정동 577-7,생활방범,4,200,,30,,031-5191-3004,37.23613,127.0295,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810563,경기도 수원시,경기도 수원시 권선구 동수원로242번길 45,경기도 수원시 권선구 권선동 1291-7,생활방범,4,200,,30,,031-5191-3004,37.25071,127.0372,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810564,경기도 수원시,경기도 수원시 장안구 덕영대로439번길 23,경기도 수원시 장안구 율전동 211,생활방범,5,200,,30,,031-5191-2591,37.30195,126.9714,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810565,경기도 수원시,경기도 수원시 영통구 하동 1044-2,경기도 수원시 영통구 하동 1044-2,생활방범,4,200,,30,,031-5191-3308,37.28648,127.0638,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810566,경기도 수원시,경기도 수원시 영통구 에듀타운로 91,경기도 수원시 영통구 이의동 1354,생활방범,3,200,,30,,031-5191-3308,37.28592,127.0501,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810567,경기도 수원시,경기도 수원시 영통구 센트럴파크로 33,경기도 수원시 영통구 하동 1014,생활방범,3,200,,30,,031-5191-3308,37.28928,127.0619,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810568,경기도 수원시,경기도 수원시 영통구 광교호수로 250,경기도 수원시 영통구 하동 1007-1,생활방범,4,200,,30,,031-5191-3308,37.28701,127.0782,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810569,경기도 수원시,경기도 수원시 영통구 법조로 129,경기도 수원시 영통구 하동 981,생활방범,4,200,,30,,031-5191-3308,37.29139,127.0717,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810570,경기도 수원시,경기도 수원시 영통구 하동 1019-3,경기도 수원시 영통구 하동 1019-3,생활방범,4,200,,30,,031-5191-3308,37.28546,127.0618,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:32
3740000,202537400000810571,경기도 수원시,경기도 수원시 영통구 광교호수로 127,경기도 수원시 영통구 하동 996,생활방범,4,200,,30,,031-5191-3308,37.29209,127.0779,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:32
3740000,202537400000810572,경기도 수원시,경기도 수원시 영통구 광교호수로 127,경기도 수원시 영통구 하동 995,생활방범,3,200,,30,,031-5191-3308,37.28956,127.0734,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:32
3740000,202537400000810573,경기도 수원시,경기도 수원시 영통구 하동 1049-2,경기도 수원시 영통구 하동 1049-2,생활방범,4,200,,30,,031-5191-3308,37.29405,127.0796,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:33
3740000,202537400000810574,경기도 수원시,경기도 수원시 권선구 칠보로125번길 28,경기도 수원시 권선구 호매실동 464-1,생활방범,4,200,,30,,031-5191-3004,37.26672,126.9518,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:33
3740000,202537400000810575,경기도 수원시,경기도 수원시 권선구 호매실동 1341,경기도 수원시 권선구 호매실동 1341,생활방범,1,200,,30,,031-5191-3004,37.27079,126.9448,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:33
3740000,202537400000810576,경기도 수원시,경기도 수원시 권선구 호매실동 1425-8,경기도 수원시 권선구 호매실동 1425-8,생활방범,1,200,,30,,031-5191-3004,37.27021,126.9481,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:33
3740000,202537400000810577,경기도 수원시,경기도 수원시 권선구 금곡로140번길 95-4,경기도 수원시 권선구 호매실동 1343-4,생활방범,4,200,,30,,031-5191-3004,37.26965,126.9445,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:33
3740000,202537400000810578,경기도 수원시,경기도 수원시 권선구 호매실동 1425-8,경기도 수원시 권선구 호매실동 1425-8,생활방범,1,200,,30,,031-5191-3004,37.26872,126.9476,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:33
3740000,202537400000810579,경기도 수원시,경기도 수원시 권선구 호매실동 1425-8,경기도 수원시 권선구 호매실동 1425-8,생활방범,1,200,,30,,031-5191-3004,37.26931,126.9458,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:33
3740000,202537400000810580,경기도 수원시,경기도 수원시 영통구 영통로323번길 45,경기도 수원시 영통구 매탄동 510-9,생활방범,5,200,,30,,031-5191-3308,37.25471,127.0602,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:33
3740000,202537400000810581,경기도 수원시,경기도 수원시 영통구 산남로 22,경기도 수원시 영통구 매탄동 232-3,생활방범,4,200,,30,,031-5191-3308,37.26545,127.0487,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:33
3740000,202537400000810582,경기도 수원시,경기도 수원시 영통구 매탄로178번길 1,경기도 수원시 영통구 매탄동 208-17,생활방범,5,200,,30,,031-5191-3308,37.26614,127.0459,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:33
3740000,202537400000810583,경기도 수원시,경기도 수원시 영통구 매탄로51번길 6,경기도 수원시 영통구 매탄동 1169-7,생활방범,5,200,,30,,031-5191-3308,37.25595,127.0401,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:33
3740000,202537400000810584,경기도 수원시,경기도 수원시 영통구 매탄로196번길 7-20,경기도 수원시 영통구 매탄동 207-22,생활방범,5,200,,30,,031-5191-3308,37.26775,127.0478,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:33
3740000,202537400000810585,경기도 수원시,경기도 수원시 영통구 원천동 625-2,경기도 수원시 영통구 원천동 625-2,생활방범,4,200,,30,,031-5191-3308,37.27198,127.0639,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:33
3740000,202537400000810586,경기도 수원시,경기도 수원시 영통구 원천동 566,경기도 수원시 영통구 원천동 566,생활방범,4,200,,30,,031-5191-3308,37.27902,127.0511,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:33
3740000,202537400000810587,경기도 수원시,경기도 수원시 영통구 원천동 588,경기도 수원시 영통구 원천동 588,생활방범,3,200,,30,,031-5191-3308,37.28141,127.0554,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:33
3740000,202537400000810588,경기도 수원시,경기도 수원시 영통구 원천동 588-1,경기도 수원시 영통구 원천동 588-1,생활방범,3,200,,30,,031-5191-3308,37.27741,127.0559,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:33
3740000,202537400000810589,경기도 수원시,경기도 수원시 영통구 중부대로462번길 25-6,경기도 수원시 영통구 원천동 265-7,생활방범,4,200,,30,,031-5191-3308,37.26779,127.0651,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:33
3740000,202537400000810590,경기도 수원시,경기도 수원시 영통구 삼성로277번길 12-20,경기도 수원시 영통구 원천동 326-4,생활방범,4,200,,30,,031-5191-3308,37.26698,127.0651,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:33
3740000,202537400000810591,경기도 수원시,경기도 수원시 영통구 동수원로551번길 68-4,경기도 수원시 영통구 원천동 70-13,생활방범,4,200,,30,,031-5191-3308,37.27593,127.0467,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:33
3740000,202537400000810592,경기도 수원시,경기도 수원시 팔달구 경수대로642번길 49,경기도 수원시 팔달구 우만동 512-8,생활방범,6,200,,30,,031-5191-3302,37.28084,127.0318,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:33
3740000,202537400000810593,경기도 수원시,경기도 수원시 팔달구 경수대로718번길 27,경기도 수원시 팔달구 우만동 596-17,생활방범,5,200,,30,,031-5191-3302,37.29035,127.0264,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:33
3740000,202537400000810594,경기도 수원시,경기도 수원시 팔달구 월드컵로311번길 11-22,경기도 수원시 팔달구 우만동 520-5,생활방범,5,200,,30,,031-5191-3302,37.28488,127.0347,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:33
3740000,202537400000810595,경기도 수원시,경기도 수원시 팔달구 팔달문로163번길 49,경기도 수원시 팔달구 우만동 514-5,생활방범,6,200,,30,,031-5191-3302,37.28488,127.0322,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:13:34
3740000,202537400000810596,경기도 수원시,경기도 수원시 팔달구 권광로364번길 45,경기도 수원시 팔달구 우만동 51-7,생활방범,5,200,,30,,031-5191-3302,37.27824,127.0396,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:34
3740000,202537400000810597,경기도 수원시,경기도 수원시 팔달구 아주로27번길 37-10,경기도 수원시 팔달구 우만동 94-16,생활방범,5,200,,30,,031-5191-3302,37.27666,127.0417,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:34
3740000,202537400000810598,경기도 수원시,경기도 수원시 팔달구 권광로 184,경기도 수원시 팔달구 인계동 1120,생활방범,3,200,,30,,031-5191-3302,37.26371,127.0327,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:34
3740000,202537400000810599,경기도 수원시,경기도 수원시 팔달구 장다리로233번길 28-35,경기도 수원시 팔달구 인계동 822-25,생활방범,4,200,,30,,031-5191-3302,37.27176,127.0251,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:34
3740000,202537400000810600,경기도 수원시,경기도 수원시 팔달구 세지로152번길 11,경기도 수원시 팔달구 인계동 1004-6,생활방범,4,200,,30,,031-5191-3302,37.26485,127.0214,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:34
3740000,202537400000810601,경기도 수원시,경기도 수원시 팔달구 인계로124번길 43,경기도 수원시 팔달구 인계동 1041,생활방범,5,200,,30,,031-5191-3302,37.26556,127.0304,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:34
3740000,202537400000810602,경기도 수원시,경기도 수원시 팔달구 효원로249번길 47,경기도 수원시 팔달구 인계동 1043-13,생활방범,5,200,,30,,031-5191-3302,37.26444,127.0311,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:34
3740000,202537400000810603,경기도 수원시,경기도 수원시 팔달구 효원로235번길 53,경기도 수원시 팔달구 인계동 1031,생활방범,5,200,,30,,031-5191-3302,37.26542,127.0286,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:34
3740000,202537400000810604,경기도 수원시,경기도 수원시 팔달구 경수대로 430,경기도 수원시 팔달구 인계동 1016-7,생활방범,5,200,,30,,031-5191-3302,37.26425,127.0262,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:34
3740000,202537400000810605,경기도 수원시,경기도 수원시 팔달구 중부대로 186,경기도 수원시 팔달구 인계동 169-1,생활방범,4,200,,30,,031-5191-3302,37.27702,127.0361,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:13:34
